Name,Height,Weight,Season,Age,Team,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Brook Lopez,84,270,2014-15,26,BRK,NBA,C,72,2100,22.7,0.558,0.01,0.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7,0.159,1.8,-0.7,1.2,1.6
Brook Lopez,84,270,2015-16,27,BRK,NBA,C,73,2457,21.7,0.562,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,4.5,1.7,6.2,0.121,1.9,-0.5,1.4,2.1
Brook Lopez,84,270,2016-17,28,BRK,NBA,C,75,2222,20.4,0.578,0.33,0.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,0.105,2.9,-0.6,2.3,2.4
Brook Lopez,84,270,2017-18,29,LAL,NBA,C,74,1735,16.5,0.557,0.41,0.199,4.6,13.4,9,11.6,0.8,4.6,10.2,23.5,1.9,1.9,3.8,0.105,0.7,0.2,0.9,1.3
Brook Lopez,84,270,2018-19,30,MIL,NBA,C,81,2322,14.6,0.597,0.651,0.169,1.5,15,8.7,5.7,1,6.5,8.9,16.7,2.3,4.3,6.7,0.138,0.4,1.8,2.2,2.4
Brook Lopez,84,270,2019-20,31,MIL,NBA,C,61,1622,14,0.537,0.497,0.212,2.7,13.2,8.3,7.8,1.2,8,9.2,17.5,0.8,3.9,4.6,0.137,-1.1,2.8,1.8,1.5
Robin Lopez,84,275,2008-09,20,PHO,NBA,C,60,614,11.6,0.566,0.007,0.496,10.3,12.1,11.2,1.8,0.9,4.9,14.4,14,0.6,0.4,1.1,0.083,-3.1,-0.3,-3.4,-0.2
Robin Lopez,84,275,2009-10,21,PHO,NBA,C,51,986,17.6,0.621,0,0.43,12.6,15.6,14.2,1.1,0.5,3.8,10.6,17.3,2.5,0.8,3.2,0.158,0.3,-0.9,-0.6,0.4
Robin Lopez,84,275,2010-11,22,PHO,NBA,C,67,991,13.9,0.539,0,0.28,9.5,15.6,12.6,1.3,0.9,3.4,10.7,20.4,0.8,0.8,1.5,0.074,-3.1,-1,-4.1,-0.5
Robin Lopez,84,275,2011-12,23,PHO,NBA,C,64,895,15.2,0.526,0,0.52,11.5,14.8,13.2,3.4,1,4.9,11.5,18.9,1.2,0.9,2.1,0.115,-2.2,0,-2.2,0
Robin Lopez,84,275,2012-13,24,NOH,NBA,C,82,2136,18.9,0.573,0,0.288,12.4,13.4,12.9,5.3,0.8,5,12,20,4.4,1.2,5.6,0.126,1.3,-0.7,0.6,1.4
Robin Lopez,84,275,2013-14,25,POR,NBA,C,82,2603,17.7,0.605,0.002,0.376,13.6,15.3,14.5,4.2,0.5,3.7,10.1,14,7,2.6,9.5,0.176,1.2,-0.1,1.2,2.1
Robin Lopez,84,275,2014-15,26,POR,NBA,C,59,1638,16.2,0.574,0.002,0.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,3.2,1.9,5.1,0.15,0.1,0.1,0.1,0.9
Robin Lopez,84,275,2015-16,27,NYK,NBA,C,82,2219,17.6,0.574,0.002,0.243,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,3.7,2.1,5.8,0.126,0.4,-0.5,-0.2,1
Robin Lopez,84,275,2016-17,28,CHI,NBA,C,81,2271,14.4,0.511,0.003,0.134,11.5,13.2,12.3,5.6,0.4,4.1,10,17.5,1.8,2.4,4.3,0.09,-1.4,-0.8,-2.2,-0.1
Robin Lopez,84,275,2017-18,29,CHI,NBA,C,64,1690,14.7,0.552,0.022,0.14,8.2,10.3,9.2,12.3,0.4,2.8,13.5,20.4,1.2,0.7,1.9,0.055,-0.9,-1.3,-2.2,-0.1
Robin Lopez,84,275,2018-19,30,CHI,NBA,C,74,1606,15.9,0.598,0.058,0.23,9.4,10,9.7,8.8,0.3,4.2,14,18.6,2,0.7,2.7,0.081,-0.6,-1.4,-1.9,0
Robin Lopez,84,275,2019-20,31,MIL,NBA,C,60,862,11.1,0.565,0.352,0.158,6.3,10.2,8.4,6.4,0.5,4.1,15.6,16.6,0.2,1.5,1.7,0.095,-2.4,0.5,-1.9,0
Kevin Love,80,251,2008-09,20,MIN,NBA,C,81,2048,18.3,0.538,0.028,0.488,15.1,27.3,21,6.8,0.9,1.9,12.4,21,3.4,1.9,5.3,0.124,0.4,-1.6,-1.1,0.4
Kevin Love,80,251,2009-10,21,MIN,NBA,PF,60,1714,20.7,0.549,0.164,0.427,14.5,28.6,21.5,12.9,1.3,1,13.2,22.4,3.4,1.5,4.9,0.138,2.7,-1.2,1.5,1.5
Kevin Love,80,251,2010-11,22,MIN,NBA,PF,73,2611,24.3,0.593,0.206,0.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,8.9,2.5,11.4,0.21,5.7,-1.3,4.4,4.2
Kevin Love,80,251,2011-12,23,MIN,NBA,PF,55,2145,25.4,0.568,0.266,0.434,11.6,26.4,19,10,1.1,0.9,9.2,28.8,7.6,2.3,10,0.223,6.1,-0.9,5.2,3.9
Kevin Love,80,251,2012-13,24,MIN,NBA,PF,18,618,17.9,0.458,0.309,0.477,11.5,35.9,23.3,11.8,1.1,1.1,9.8,28.9,0.1,0.9,1.1,0.084,1.4,-1,0.4,0.4
Kevin Love,80,251,2013-14,25,MIN,NBA,PF,77,2797,26.9,0.591,0.355,0.445,8.5,29.5,18.7,21.4,1,1,10.3,28.8,10.6,3.7,14.3,0.245,8.3,0.6,8.9,7.7
Kevin Love,80,251,2014-15,26,CLE,NBA,PF,75,2532,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1,1.2,10,21.7,5.8,2.9,8.7,0.165,3.2,-0.4,2.7,3
Kevin Love,80,251,2015-16,27,CLE,NBA,PF,77,2424,19,0.553,0.449,0.321,7,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.169,3,0.3,3.3,3.3
Kevin Love,80,251,2016-17,28,CLE,NBA,PF,60,1885,21.1,0.573,0.449,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4,2.4,6.4,0.163,3.3,-1.2,2.1,1.9
Kevin Love,80,251,2017-18,29,CLE,NBA,C,59,1651,22.4,0.614,0.453,0.365,7,29.8,18.6,9.8,1.3,1.2,9.6,25.1,4.7,1.6,6.4,0.185,4.5,-1.3,3.3,2.2
Kevin Love,80,251,2018-19,30,CLE,NBA,PF,22,598,19.5,0.561,0.519,0.403,5.9,40,22.2,12.8,0.5,0.7,11.2,27.4,1,0.4,1.3,0.106,3.3,-1.6,1.6,0.6
Kevin Love,80,251,2019-20,31,CLE,NBA,PF,56,1780,17.9,0.599,0.536,0.301,3.3,31.1,17.1,15.4,0.9,0.9,14.5,23.1,2.5,1.2,3.8,0.102,2.6,-0.6,2.1,1.8
Kyle Lowry,72,196,2006-07,20,MEM,NBA,PG,10,175,18.3,0.556,0.211,0.737,8.2,13,10.6,27.3,4.1,0.4,19.3,16.1,0.4,0.2,0.5,0.148,1.1,3.5,4.7,0.3
Kyle Lowry,72,196,2007-08,21,MEM,NBA,PG,82,2089,14.3,0.531,0.236,0.588,2.2,11.3,6.7,21.8,2.2,0.8,14.6,18.6,2.1,1.3,3.4,0.078,-1.2,0.3,-0.9,0.6
Kyle Lowry,72,196,2008-09,22,TOT,NBA,PG,77,1679,14.4,0.547,0.226,0.521,1.9,11.6,6.8,26.4,2.2,0.8,18,18.1,1.8,1.8,3.6,0.103,-0.7,0.8,0.2,0.9
Kyle Lowry,72,196,2009-10,23,HOU,NBA,PG,68,1651,15.5,0.536,0.293,0.56,6.1,11.2,8.6,27.7,1.9,0.4,16.7,18.6,2.9,1.4,4.3,0.126,0.4,0.4,0.8,1.2
Kyle Lowry,72,196,2010-11,24,HOU,NBA,PG,75,2563,16.5,0.55,0.424,0.31,3.9,9.7,6.8,29.4,2,0.6,14.7,18.6,5.1,1.8,7,0.13,2,0,2,2.6
Kyle Lowry,72,196,2011-12,25,HOU,NBA,PG,47,1510,18.8,0.558,0.411,0.386,2.8,13.7,8.2,32.3,2.5,0.7,17.8,22,3.3,1.6,4.9,0.156,2.8,1.2,4.1,2.3
Kyle Lowry,72,196,2012-13,26,TOR,NBA,PG,68,2020,17.5,0.543,0.448,0.384,3.2,15.9,9.5,34.6,2.5,1,17.7,20.3,3.5,2.1,5.6,0.133,2,0.9,2.9,2.5
Kyle Lowry,72,196,2013-14,27,TOR,NBA,PG,79,2862,20.1,0.567,0.463,0.356,3.6,11.5,7.5,34.7,2.2,0.4,13.4,22.9,8.4,3.3,11.7,0.197,4.1,0.6,4.7,4.8
Kyle Lowry,72,196,2014-15,28,TOR,NBA,PG,70,2414,19.3,0.527,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,5.1,2,7.1,0.141,3.2,-0.1,3,3.1
Kyle Lowry,72,196,2015-16,29,TOR,NBA,PG,77,2851,22.2,0.578,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1,13.7,26.1,8,3.7,11.6,0.196,4.7,1.1,5.8,5.7
Kyle Lowry,72,196,2016-17,30,TOR,NBA,PG,60,2244,22.9,0.623,0.51,0.398,2.4,12,7.2,29.9,2,0.7,13.8,24.9,7.8,2.3,10.1,0.216,5.8,0.4,6.1,4.6
Kyle Lowry,72,196,2017-18,31,TOR,NBA,PG,78,2510,19.5,0.598,0.631,0.276,3,16.1,9.7,30.9,1.7,0.6,14.7,21.7,7,3.1,10.2,0.194,4.7,0.5,5.2,4.5
Kyle Lowry,72,196,2018-19,32,TOR,NBA,PG,65,2213,16.5,0.562,0.613,0.263,2.1,12.9,7.6,34.8,2,1.2,18.1,19.6,3.6,3,6.6,0.144,1.7,0.6,2.3,2.4
Kyle Lowry,72,196,2019-20,33,TOR,NBA,PG,52,1901,17.9,0.589,0.583,0.399,1.7,12,7,31,1.8,1.1,15,23.1,4.1,2.8,6.9,0.173,2.5,0.7,3.2,2.5
Jordan Loyd,76,210,2018-19,25,TOR,NBA,PG,12,55,16.3,0.635,0.444,0.611,2,15.3,8.8,15.1,0,0,8.1,19.4,0.2,0,0.2,0.19,0,-0.9,-1,0
Kalin Lucas,73,195,2014-15,25,MEM,NBA,PG,1,6,-0.7,0,0,0,0,0,0,0,8.7,0,0,7.6,0,0,0,-0.057,-13.4,8.7,-4.7,0
Kalin Lucas,73,195,2018-19,29,DET,NBA,PG,1,6,16.6,0.532,1,2,0,56.7,27.3,20.8,0,0,0,13.5,0,0,0,0.238,-5.6,6.4,0.8,0
Timothe Luwawu-Cabarrot,NA,NA,2016-17,21,PHI,NBA,SF,69,1190,8.5,0.536,0.446,0.341,2.3,11.5,6.9,9.6,1.3,0.7,15,17.8,0,0.8,0.8,0.034,-3.9,-0.7,-4.6,-0.8
Timothe Luwawu-Cabarrot,NA,NA,2017-18,22,PHI,NBA,SF,52,807,7,0.511,0.592,0.217,1.9,7.5,4.8,9.3,0.7,0.5,11.5,17.5,0.1,0.7,0.8,0.046,-3.1,-1.1,-4.1,-0.4
Timothe Luwawu-Cabarrot,NA,NA,2018-19,23,TOT,NBA,SF,50,669,8,0.489,0.532,0.188,1.7,14.1,7.8,5.5,1.4,1,8.2,16.6,-0.3,0.5,0.2,0.015,-4.1,-1.1,-5.2,-0.5
Timothe Luwawu-Cabarrot,NA,NA,2019-20,24,BRK,NBA,SG,39,671,8.9,0.563,0.568,0.323,3.8,10,7,5.3,1.1,0.7,12.7,15.7,0.4,0.6,1,0.069,-3,-0.2,-3.2,-0.2
Tyler Lydon,NA,NA,2017-18,21,DEN,NBA,PF,1,2,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,-0.014,-3.9,-1.6,-5.4,0
Tyler Lydon,NA,NA,2018-19,22,DEN,NBA,PF,25,94,9.3,0.595,0.556,0.167,8,12.7,10.4,8.2,1,0,17.2,10.6,0.1,0.1,0.2,0.086,-2.8,-1.4,-4.2,-0.1
Trey Lyles,81,234,2015-16,20,UTA,NBA,PF,80,1382,11.6,0.517,0.294,0.188,5,20.2,12.6,7.1,1,1.1,12.1,17.9,0.6,1.7,2.3,0.079,-1.6,-0.2,-1.8,0.1
Trey Lyles,81,234,2016-17,21,UTA,NBA,PF,71,1158,9.9,0.464,0.465,0.18,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,-0.9,1.6,0.8,0.031,-2.2,0,-2.2,-0.1
Trey Lyles,81,234,2017-18,22,DEN,NBA,PF,73,1391,17.9,0.591,0.396,0.26,4.5,23.5,14,10.1,1.1,2,9.1,21.1,2.7,1.2,3.9,0.135,2,-0.7,1.3,1.1
Trey Lyles,81,234,2018-19,23,DEN,NBA,PF,64,1120,12.7,0.5,0.404,0.234,4.2,19.6,11.9,11.3,1.3,1.8,11.1,23.4,-0.2,1.4,1.2,0.05,-1.8,-0.7,-2.4,-0.1
Trey Lyles,81,234,2019-20,24,SAS,NBA,PF,63,1271,12.7,0.557,0.49,0.131,6,24.6,15.3,7.3,1.1,1.9,9.7,13.7,1.2,1,2.2,0.081,-0.5,-0.7,-1.2,0.2
Sheldon Mac,77,200,2016-17,24,WAS,NBA,SG,30,287,10.1,0.518,0.4,0.36,1.6,11.7,6.7,7,1.4,0.6,5.4,14,0.3,0.2,0.5,0.076,-2.2,-0.1,-2.3,0
Scott Machado,73,205,2012-13,22,HOU,NBA,PG,6,21,6,0.581,0.167,0.333,0,5.3,2.7,44.2,4.8,0,53.8,31,-0.1,0,-0.1,-0.23,-5.9,-2.9,-8.8,0
Scott Machado,73,205,2018-19,28,LAL,NBA,PG,4,19,22.2,0.776,0.167,0.167,0,0,0,23.5,2.4,0,0,14,0.1,0,0.1,0.281,2.9,2.7,5.5,0
Shelvin Mack,75,203,2011-12,21,WAS,NBA,PG,64,779,11.9,0.468,0.191,0.268,1.7,11.7,6.7,26,1.9,0.2,16.3,16.9,0.2,0.5,0.7,0.042,-2,-0.7,-2.6,-0.1
Shelvin Mack,75,203,2012-13,22,TOT,NBA,PG-SG,31,416,11.3,0.537,0.389,0.127,0.8,10,5.4,26.3,1.9,0,20.4,18.5,0.1,0.4,0.5,0.056,-2.6,-0.1,-2.7,-0.1
Shelvin Mack,75,203,2013-14,23,ATL,NBA,PG,73,1490,13.2,0.51,0.367,0.148,1.6,10.7,6.2,28.8,1.7,0.1,14.3,19,1.2,1.2,2.3,0.074,-0.6,-0.5,-1.1,0.3
Shelvin Mack,75,203,2014-15,24,ATL,NBA,PG,55,833,13.2,0.489,0.435,0.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,0.5,0.8,1.3,0.075,-0.7,-1,-1.7,0.1
Shelvin Mack,75,203,2015-16,25,TOT,NBA,PG,52,1058,13.6,0.507,0.301,0.147,1.4,12.5,7,30.6,1.7,0.2,17.7,23.3,0.2,1.2,1.3,0.061,-1.2,-0.4,-1.6,0.1
Shelvin Mack,75,203,2016-17,26,UTA,NBA,PG,55,1205,10.9,0.518,0.315,0.202,2,9.8,6,20.4,1.8,0.2,17.8,19.6,-0.1,1.5,1.4,0.054,-2.5,0.2,-2.3,-0.1
Shelvin Mack,75,203,2017-18,27,ORL,NBA,PG,69,1365,13.3,0.518,0.336,0.234,1.8,11.6,6.7,29.5,1.9,0.5,16.3,17.6,1,1,1.9,0.069,-1.2,-0.2,-1.4,0.2
Shelvin Mack,75,203,2018-19,28,TOT,NBA,PG,57,1246,10.4,0.489,0.323,0.208,1.6,7.9,4.7,22.6,1.9,0.3,13,18.1,-0.2,1.1,0.9,0.034,-2.7,-0.4,-3,-0.3
Daryl Macon,74,185,2018-19,23,DAL,NBA,SG,8,90,5.5,0.482,0.407,0.259,2.4,11.8,7.1,11.2,0.5,0,16.6,17.2,-0.1,0,0,-0.022,-5.3,-2.6,-7.9,-0.1
Daryl Macon,74,185,2019-20,24,MIA,NBA,SG,4,14,-3.1,0.5,0.667,0,0,0,0,9.6,0,0,40,15.8,0,0,0,-0.161,-7,-4.4,-11.4,0
J.P. Macura,NA,NA,2018-19,23,CHO,NBA,SG,2,17,5.7,0.333,0.444,0,0,19.4,9.5,18,0,0,0,22.8,0,0,0,-0.11,-4.7,-2.9,-7.7,0
J.P. Macura,NA,NA,2019-20,24,CLE,NBA,SG,1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,-0.023,-5.1,-1.2,-6.3,0
Josh Magette,73,160,2017-18,28,ATL,NBA,PG,18,216,11.9,0.464,0.478,0.174,1,8.8,4.9,36.4,1.8,0.4,15.4,11.8,0.3,0.1,0.4,0.092,-2,-0.6,-2.6,0
Josh Magette,73,160,2019-20,30,ORL,NBA,PG,8,38,5.1,0.378,0.267,0.133,2.7,14.6,8.5,19.2,3.9,2.4,23.9,23.8,-0.2,0.1,-0.1,-0.126,-8,1.6,-6.4,0
Ian Mahinmi,83,262,2007-08,21,SAS,NBA,C,6,23,35.3,0.658,0,0.75,0,25.3,12.8,9,0,13.2,11.1,37.4,0.1,0.1,0.2,0.372,0.8,5.8,6.6,0
Ian Mahinmi,83,262,2009-10,23,SAS,NBA,C,26,165,21.6,0.667,0,0.855,9.4,27.2,18.5,2.1,1,3.5,16.5,25.2,0.4,0.3,0.7,0.206,-1.5,0.7,-0.8,0.1
Ian Mahinmi,83,262,2010-11,24,DAL,NBA,C,56,488,13.7,0.645,0.02,0.837,10.7,17.8,14.4,2.5,1.5,2.3,15.7,15.3,1,0.8,1.8,0.177,-3.3,1.1,-2.1,0
Ian Mahinmi,83,262,2011-12,25,DAL,NBA,C,61,1139,13.5,0.585,0.004,0.618,10.7,17.7,14.3,1.7,1.8,2.2,14.2,14.4,1.7,1.7,3.4,0.144,-2.8,0.4,-2.3,-0.1
Ian Mahinmi,83,262,2012-13,26,IND,NBA,C,80,1322,10.6,0.497,0.006,0.52,9.9,16.2,13.1,3.3,1.6,3.7,18.5,17.1,-0.4,2.6,2.3,0.083,-4.7,1.4,-3.4,-0.5
Ian Mahinmi,83,262,2013-14,27,IND,NBA,C,77,1248,10.2,0.538,0.005,0.767,10.1,12.9,11.6,2.9,1.7,4.4,18.7,11.4,0.7,2.7,3.3,0.129,-4.1,2.7,-1.3,0.2
Ian Mahinmi,83,262,2014-15,28,IND,NBA,C,61,1146,10.8,0.516,0,0.481,10.2,24,17.2,4.4,1.3,3.1,18.7,12.5,0.1,2,2.1,0.09,-3.6,1.2,-2.5,-0.1
Ian Mahinmi,83,262,2015-16,29,IND,NBA,C,71,1816,16.6,0.603,0,0.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,2.9,3.3,6.2,0.163,-0.9,1.9,0.9,1.4
Ian Mahinmi,83,262,2016-17,30,WAS,NBA,C,31,555,14.1,0.601,0,0.676,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14,0.5,0.9,1.4,0.123,-3,1.6,-1.4,0.1
Ian Mahinmi,83,262,2017-18,31,WAS,NBA,C,77,1145,12.2,0.601,0.008,0.516,13.4,17.4,15.4,6.6,1.6,3.2,24.7,15.6,0.8,1.4,2.2,0.093,-4.6,0.2,-4.4,-0.7
Ian Mahinmi,83,262,2018-19,32,WAS,NBA,C,34,498,12,0.531,0.154,0.587,10.3,17.7,13.9,6.5,2.4,2.7,13.8,12.9,0.5,0.5,1,0.092,-3.5,0.6,-3,-0.1
Ian Mahinmi,83,262,2019-20,33,WAS,NBA,C,38,808,14.1,0.545,0.124,0.538,10.2,19.8,14.8,8.2,1.8,4.7,14.8,15.7,0.7,0.7,1.4,0.082,-2.7,0,-2.7,-0.2
Thon Maker,84,221,2016-17,19,MIL,NBA,C,57,562,14,0.558,0.409,0.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,0.8,0.5,1.3,0.113,-1.1,-0.9,-2,0
Thon Maker,84,221,2017-18,20,MIL,NBA,C,74,1238,10.2,0.499,0.329,0.294,7.1,14.2,10.6,5.2,1.5,3.7,11,14.6,0.3,1.1,1.5,0.056,-3.2,-0.4,-3.5,-0.5
Thon Maker,84,221,2018-19,21,TOT,NBA,C-PF,64,972,11.3,0.53,0.571,0.313,4.5,17.4,11,6.3,1,4.4,9.8,14.8,0.5,1.5,2,0.099,-2.2,1,-1.2,0.2
Thon Maker,84,221,2019-20,22,DET,NBA,C,60,776,13.7,0.582,0.332,0.57,7.8,16.7,12.2,8,1.6,4.2,15.7,16.1,0.7,0.8,1.5,0.096,-2,0.7,-1.4,0.1
Terance Mann,77,215,2019-20,23,LAC,NBA,SG,35,271,7.1,0.472,0.222,0.222,1.6,10.8,6.3,17.9,1.4,1.6,19.1,11.2,0,0.3,0.3,0.057,-4.7,1.2,-3.5,-0.1
Boban Marjanovic,NA,NA,2015-16,27,SAS,NBA,C,54,508,27.7,0.662,0,0.655,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,2.3,1.2,3.4,0.325,3.9,0.4,4.3,0.8
Boban Marjanovic,NA,NA,2016-17,28,DET,NBA,C,35,293,29.6,0.606,0,0.439,16.5,32.5,24.2,5.3,1,3.4,6,25.3,1.2,0.5,1.7,0.28,5.4,0.1,5.5,0.6
Boban Marjanovic,NA,NA,2017-18,29,TOT,NBA,C,39,337,26,0.616,0,0.655,15.7,31.4,23.5,11.2,1.5,2.8,15.9,29.4,1,0.5,1.5,0.215,2.3,0.2,2.5,0.4
Boban Marjanovic,NA,NA,2018-19,30,TOT,NBA,C,58,681,24.2,0.664,0.038,0.504,14,26.9,20.6,12.8,1.1,3.1,15.7,23.3,2.1,0.9,3,0.212,2.8,0.3,3.2,0.9
Boban Marjanovic,NA,NA,2019-20,31,DAL,NBA,C,37,337,24.5,0.599,0.087,0.272,16.8,30.5,23.7,6.7,1,1.8,11.8,27.9,0.8,0.5,1.3,0.184,1.7,-1.7,0,0.2
Lauri Markkanen,NA,NA,2017-18,20,CHI,NBA,PF,68,2020,15.6,0.552,0.465,0.193,4,23.7,13.5,6.4,0.9,1.8,8.2,21.9,1.7,1.6,3.3,0.079,1,-1.2,-0.2,0.9
Lauri Markkanen,NA,NA,2018-19,21,CHI,NBA,PF,52,1682,17.1,0.553,0.418,0.245,4.7,25.9,15.2,7.2,1.1,1.7,8.8,25.1,1.3,1.5,2.7,0.078,1.4,-1.5,-0.2,0.7
Lauri Markkanen,NA,NA,2019-20,22,CHI,NBA,PF,50,1492,14.3,0.56,0.536,0.259,4.2,19.7,11.6,7.6,1.4,1.5,11,21.1,1.1,1.6,2.6,0.084,0.2,-0.8,-0.5,0.5
Caleb Martin,77,205,2019-20,24,CHO,NBA,SF,18,317,12,0.595,0.44,0.25,3.3,10,6.5,11.1,1.9,2,13.9,15,0.3,0.2,0.5,0.081,-1.6,0.5,-1,0.1
Cody Martin,77,205,2019-20,24,CHO,NBA,SF,48,903,10.5,0.505,0.372,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,0.2,0.8,1,0.052,-3.1,1,-2.1,0
Jarell Martin,82,239,2015-16,21,MEM,NBA,PF,27,380,14,0.534,0.017,0.534,11.2,14.7,12.9,6.4,1.1,1.7,11.7,19.2,0.5,0.2,0.8,0.1,-2,-1.8,-3.7,-0.2
Jarell Martin,82,239,2016-17,22,MEM,NBA,PF,42,558,8.7,0.477,0.166,0.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,0.054,-5.3,-0.6,-5.8,-0.5
Jarell Martin,82,239,2017-18,23,MEM,NBA,PF,73,1661,10.5,0.516,0.198,0.234,6.6,15.8,11.1,7,1.2,2.8,13.6,17.1,0.1,1.2,1.3,0.038,-3.3,-0.7,-4,-0.8
Jarell Martin,82,239,2018-19,24,ORL,NBA,PF,42,328,9.4,0.528,0.548,0.106,3.5,20.5,11.9,7.8,0.4,2,9.2,15.9,0.1,0.4,0.5,0.073,-3.7,-0.2,-3.9,-0.2
Jeremiah Martin,75,184,2019-20,23,BRK,NBA,PG,3,16,5.9,0.2,0.2,0,0,12.6,6.4,16.5,3,5.2,0,13.1,0,0,0,-0.04,-6.6,3.6,-3,0
Kelan Martin,NA,NA,2019-20,24,MIN,NBA,SF,31,495,9.2,0.506,0.53,0.171,2.5,18.6,10.2,6.8,0.7,1.5,9.3,17.8,-0.1,0.3,0.2,0.023,-3.3,-1,-4.3,-0.3
Frank Mason,71,190,2017-18,23,SAC,NBA,PG,52,984,13,0.48,0.226,0.303,3.3,12.1,7.5,22.7,1.7,1,13.1,22.6,0,0.6,0.5,0.027,-1.3,-1,-2.3,-0.1
Frank Mason,71,190,2018-19,24,SAC,NBA,PG,38,435,12.4,0.502,0.379,0.337,1.4,9,5.1,26.3,1.7,0.8,15.6,21.8,0,0.3,0.3,0.033,-1.9,-1.3,-3.1,-0.1
Frank Mason,71,190,2019-20,25,MIL,NBA,PG,6,53,4.2,0.337,0.526,0.211,6,8.8,7.5,25.6,1.7,0,22.4,20.8,-0.2,0.1,-0.1,-0.06,-7.5,-0.9,-8.4,-0.1
Yante Maten,80,240,2018-19,22,MIA,NBA,PF,2,13,5.7,0.25,0.25,0,8.2,16.4,12.3,0,3.8,0,0,13.2,0,0,0,-0.026,-7.5,-1.6,-9.2,0
Garrison Mathews,77,215,2019-20,23,WAS,NBA,SG,18,227,13.1,0.691,0.821,0.607,2.8,9.1,5.8,5.8,1.6,0.4,10.1,14.5,0.6,0,0.6,0.129,-0.5,-0.6,-1.1,0.1
Mangok Mathiang,82,230,2017-18,25,CHO,NBA,C,4,20,18,0.538,0,0.143,16,38.5,27.1,0,2.4,0,0,16.1,0,0,0.1,0.183,-3.3,-1.3,-4.6,0
Wesley Matthews,76,220,2009-10,23,UTA,NBA,SG,82,2025,12.3,0.592,0.292,0.342,3,8,5.6,9,1.6,0.6,12.5,16.5,2.6,1.9,4.6,0.108,-0.6,0,-0.5,0.8
Wesley Matthews,76,220,2010-11,24,POR,NBA,SG,82,2758,15.5,0.582,0.386,0.322,2,9.7,5.7,10.2,2,0.3,11,21.3,5,2.3,7.2,0.126,1,-0.1,0.9,2
Wesley Matthews,76,220,2011-12,25,POR,NBA,SG,66,2228,14.1,0.539,0.442,0.224,2.9,9,5.9,8.3,2.3,0.5,8,18.7,3.4,1.4,4.8,0.104,0.3,0.1,0.3,1.3
Wesley Matthews,76,220,2012-13,26,POR,NBA,SG,69,2403,14.1,0.574,0.526,0.231,1.7,7.6,4.6,11.8,2,0.6,10.9,19.1,3.6,1,4.7,0.093,0.7,-0.2,0.5,1.5
Wesley Matthews,76,220,2013-14,27,POR,NBA,SG,82,2780,15.7,0.588,0.506,0.298,2,9.1,5.6,10.9,1.4,0.4,8.8,19.6,6.3,1.9,8.2,0.142,1.9,0.1,1.9,2.7
Wesley Matthews,76,220,2014-15,28,POR,NBA,SG,60,2024,16.1,0.586,0.592,0.193,2.1,9.5,5.9,10.8,1.9,0.4,9,19.8,4,2.2,6.2,0.147,2,1.1,3.1,2.6
Wesley Matthews,76,220,2015-16,29,DAL,NBA,SF,78,2644,10.9,0.532,0.615,0.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,1.9,1.8,3.7,0.067,-0.9,-0.1,-1,0.6
Wesley Matthews,76,220,2016-17,30,DAL,NBA,SG,73,2495,11.9,0.533,0.566,0.211,0.8,11.8,6,13.6,1.6,0.5,9.9,19.4,1,2.1,3.1,0.06,-0.8,0,-0.8,0.8
Wesley Matthews,76,220,2017-18,31,DAL,NBA,SF,63,2131,11.4,0.541,0.577,0.145,1.4,9.2,5.2,12.3,1.8,0.7,10.1,17.6,1,1.6,2.6,0.059,-1,0.1,-0.9,0.6
